rcp_scenario,region,season,year_30yravg,status,percentile,value 
4.5,Shawsheen,Spring,2054,Projected,75,4.12539331829
4.5,Shawsheen,Spring,2054,Projected,90,4.70628209959
4.5,Shawsheen,Spring,2074,Projected,10,2.63798952224
4.5,Shawsheen,Spring,2074,Projected,25,2.91125444961
4.5,Shawsheen,Spring,2074,Projected,50,4.11202971716
4.5,Shawsheen,Spring,2074,Projected,75,5.19165098587
4.5,Shawsheen,Spring,2074,Projected,90,5.35159337967
4.5,Shawsheen,Spring,2089,Projected,10,2.735245809
4.5,Shawsheen,Spring,2089,Projected,25,3.70914458067
4.5,Shawsheen,Spring,2089,Projected,50,4.93232472774
4.5,Shawsheen,Spring,2089,Projected,75,5.33974953327
4.5,Shawsheen,Spring,2089,Projected,90,6.54115069112
8.5,Shawsheen,Spring,2034,Projected,10,1.89211560055
8.5,Shawsheen,Spring,2034,Projected,25,2.60852622476
8.5,Shawsheen,Spring,2034,Projected,50,2.90138282971
8.5,Shawsheen,Spring,2034,Projected,75,3.44352102774
8.5,Shawsheen,Spring,2034,Projected,90,3.58770155559
8.5,Shawsheen,Spring,2054,Projected,10,3.32959369347
8.5,Shawsheen,Spring,2054,Projected,25,3.91395947771
8.5,Shawsheen,Spring,2054,Projected,50,4.58494558052
8.5,Shawsheen,Spring,2054,Projected,75,5.31494930485
8.5,Shawsheen,Spring,2054,Projected,90,6.3367809166
8.5,Shawsheen,Spring,2074,Projected,10,4.68022391599
8.5,Shawsheen,Spring,2074,Projected,25,4.98918221186
8.5,Shawsheen,Spring,2074,Projected,50,6.46270503575
8.5,Shawsheen,Spring,2074,Projected,75,7.51672887436
8.5,Shawsheen,Spring,2074,Projected,90,8.7298752984
8.5,Shawsheen,Spring,2089,Projected,10,5.73826888268
8.5,Shawsheen,Spring,2089,Projected,25,6.63217473351
8.5,Shawsheen,Spring,2089,Projected,50,8.0847015585
8.5,Shawsheen,Spring,2089,Projected,75,9.33330011783
8.5,Shawsheen,Spring,2089,Projected,90,10.3902169648
N/A,South Coastal,Spring,1985,Observed,N/A,46.7226863564
4.5,South Coastal,Spring,2034,Projected,10,1.95416917756
4.5,South Coastal,Spring,2034,Projected,25,2.18630375679
4.5,South Coastal,Spring,2034,Projected,50,2.54256368258
4.5,South Coastal,Spring,2034,Projected,75,3.07420787451
4.5,South Coastal,Spring,2034,Projected,90,3.49841737759
4.5,South Coastal,Spring,2054,Projected,10,1.88057220121
4.5,South Coastal,Spring,2054,Projected,25,2.54320857015
4.5,South Coastal,Spring,2054,Projected,50,3.17837792231
4.5,South Coastal,Spring,2054,Projected,75,3.92593343289
4.5,South Coastal,Spring,2054,Projected,90,4.49840289487
4.5,South Coastal,Spring,2074,Projected,10,2.25075549837
4.5,South Coastal,Spring,2074,Projected,25,2.79644159081
4.5,South Coastal,Spring,2074,Projected,50,4.05158918291
4.5,South Coastal,Spring,2074,Projected,75,4.70028529178
4.5,South Coastal,Spring,2074,Projected,90,5.17759624399
4.5,South Coastal,Spring,2089,Projected,10,2.3885690155
4.5,South Coastal,Spring,2089,Projected,25,3.49332655153
4.5,South Coastal,Spring,2089,Projected,50,5.08888619032
4.5,South Coastal,Spring,2089,Projected,75,5.21128808348
4.5,South Coastal,Spring,2089,Projected,90,6.27743283055
8.5,South Coastal,Spring,2034,Projected,10,1.73938542799
8.5,South Coastal,Spring,2034,Projected,25,2.46121317677
8.5,South Coastal,Spring,2034,Projected,50,2.73648127361
8.5,South Coastal,Spring,2034,Projected,75,3.24261280434
8.5,South Coastal,Spring,2034,Projected,90,3.37612307223
8.5,South Coastal,Spring,2054,Projected,10,3.04296859732
8.5,South Coastal,Spring,2054,Projected,25,3.57335126673
8.5,South Coastal,Spring,2054,Projected,50,4.51265140387
8.5,South Coastal,Spring,2054,Projected,75,5.17487715715
8.5,South Coastal,Spring,2054,Projected,90,6.02478296475
8.5,South Coastal,Spring,2074,Projected,10,4.29958031523
8.5,South Coastal,Spring,2074,Projected,25,4.82685424853
8.5,South Coastal,Spring,2074,Projected,50,6.14626430103
8.5,South Coastal,Spring,2074,Projected,75,7.37895759288
8.5,South Coastal,Spring,2074,Projected,90,8.39178053724
8.5,South Coastal,Spring,2089,Projected,10,5.40584463958
8.5,South Coastal,Spring,2089,Projected,25,6.49586133419
8.5,South Coastal,Spring,2089,Projected,50,7.80943540291
8.5,South Coastal,Spring,2089,Projected,75,9.15738921123
8.5,South Coastal,Spring,2089,Projected,90,10.0595416005
N/A,SuAsCo,Spring,1985,Observed,N/A,46.843333681
4.5,SuAsCo,Spring,2034,Projected,10,1.72263705857
4.5,SuAsCo,Spring,2034,Projected,25,2.26522640743
4.5,SuAsCo,Spring,2034,Projected,50,2.60003041701
4.5,SuAsCo,Spring,2034,Projected,75,3.34731394903
4.5,SuAsCo,Spring,2034,Projected,90,3.42299028869
4.5,SuAsCo,Spring,2054,Projected,10,2.17268851075
4.5,SuAsCo,Spring,2054,Projected,25,2.53601464616
4.5,SuAsCo,Spring,2054,Projected,50,3.4016493885
4.5,SuAsCo,Spring,2054,Projected,75,4.41088989689
4.5,SuAsCo,Spring,2054,Projected,90,4.68087215452
4.5,SuAsCo,Spring,2074,Projected,10,2.43052905178
4.5,SuAsCo,Spring,2074,Projected,25,2.80924249061
4.5,SuAsCo,Spring,2074,Projected,50,4.41363954865
4.5,SuAsCo,Spring,2074,Projected,75,5.30125367921
4.5,SuAsCo,Spring,2074,Projected,90,5.70012077082
4.5,SuAsCo,Spring,2089,Projected,10,2.58865636671
4.5,SuAsCo,Spring,2089,Projected,25,3.56438779713
4.5,SuAsCo,Spring,2089,Projected,50,5.24302789447
4.5,SuAsCo,Spring,2089,Projected,75,5.91837873921
4.5,SuAsCo,Spring,2089,Projected,90,6.50618406314
8.5,SuAsCo,Spring,2034,Projected,10,1.81281734083
8.5,SuAsCo,Spring,2034,Projected,25,2.35765052266
8.5,SuAsCo,Spring,2034,Projected,50,2.95155459906
8.5,SuAsCo,Spring,2034,Projected,75,3.37558067063
8.5,SuAsCo,Spring,2034,Projected,90,3.47809869269
8.5,SuAsCo,Spring,2054,Projected,10,3.37030715674
8.5,SuAsCo,Spring,2054,Projected,25,3.83902788389
8.5,SuAsCo,Spring,2054,Projected,50,4.80954995983
8.5,SuAsCo,Spring,2054,Projected,75,5.26608375959
8.5,SuAsCo,Spring,2054,Projected,90,6.48573832462
8.5,SuAsCo,Spring,2074,Projected,10,4.73893362895
8.5,SuAsCo,Spring,2074,Projected,25,5.09761281513
8.5,SuAsCo,Spring,2074,Projected,50,6.68717640121
8.5,SuAsCo,Spring,2074,Projected,75,7.51629887028
8.5,SuAsCo,Spring,2074,Projected,90,8.82888014718
8.5,SuAsCo,Spring,2089,Projected,10,5.81869487671
8.5,SuAsCo,Spring,2089,Projected,25,6.47542068424
8.5,SuAsCo,Spring,2089,Projected,50,8.30419599208
8.5,SuAsCo,Spring,2089,Projected,75,9.27284741685
8.5,SuAsCo,Spring,2089,Projected,90,10.330130939
N/A,Taunton,Spring,1985,Observed,N/A,47.3357197025
4.5,Taunton,Spring,2034,Projected,10,1.87423005245
4.5,Taunton,Spring,2034,Projected,25,2.16235662136
4.5,Taunton,Spring,2034,Projected,50,2.41259576395
4.5,Taunton,Spring,2034,Projected,75,2.96335482755
4.5,Taunton,Spring,2034,Projected,90,3.37554586936
4.5,Taunton,Spring,2054,Projected,10,1.8733015085
4.5,Taunton,Spring,2054,Projected,25,2.41435457588
4.5,Taunton,Spring,2054,Projected,50,3.06566623956
4.5,Taunton,Spring,2054,Projected,75,3.93015129939
4.5,Taunton,Spring,2054,Projected,90,4.47521725724
4.5,Taunton,Spring,2074,Projected,10,2.33069664229
4.5,Taunton,Spring,2074,Projected,25,2.73297400366
4.5,Taunton,Spring,2074,Projected,50,4.00716182178
4.5,Taunton,Spring,2074,Projected,75,4.68188799426
4.5,Taunton,Spring,2074,Projected,90,5.13539136146
4.5,Taunton,Spring,2089,Projected,10,2.5707015158
4.5,Taunton,Spring,2089,Projected,25,3.3916404546
4.5,Taunton,Spring,2089,Projected,50,5.02102103689
4.5,Taunton,Spring,2089,Projected,75,5.18342917279
4.5,Taunton,Spring,2089,Projected,90,6.00221200649
8.5,Taunton,Spring,2034,Projected,10,1.56578263196
8.5,Taunton,Spring,2034,Projected,25,2.42678579613
8.5,Taunton,Spring,2034,Projected,50,2.67542718666
8.5,Taunton,Spring,2034,Projected,75,3.15731397958
8.5,Taunton,Spring,2034,Projected,90,3.32137147019
8.5,Taunton,Spring,2054,Projected,10,2.99344077735
8.5,Taunton,Spring,2054,Projected,25,3.63317761112
8.5,Taunton,Spring,2054,Projected,50,4.44982960229
8.5,Taunton,Spring,2054,Projected,75,5.04394281885
8.5,Taunton,Spring,2054,Projected,90,5.85744292959
8.5,Taunton,Spring,2074,Projected,10,4.19275337256
8.5,Taunton,Spring,2074,Projected,25,4.78597800232
8.5,Taunton,Spring,2074,Projected,50,6.0606061448
8.5,Taunton,Spring,2074,Projected,75,7.17402857822
8.5,Taunton,Spring,2074,Projected,90,8.12717904987
8.5,Taunton,Spring,2089,Projected,10,5.24368097775
8.5,Taunton,Spring,2089,Projected,25,6.4156982514
8.5,Taunton,Spring,2089,Projected,50,7.61512015232
8.5,Taunton,Spring,2089,Projected,75,8.85042053236
8.5,Taunton,Spring,2089,Projected,90,9.55198659269
N/A,Ten Mile,Spring,1985,Observed,N/A,47.253324822
4.5,Ten Mile,Spring,2034,Projected,10,1.7718851548
4.5,Ten Mile,Spring,2034,Projected,25,2.19355049864
4.5,Ten Mile,Spring,2034,Projected,50,2.40851827746
4.5,Ten Mile,Spring,2034,Projected,75,2.95651189752
4.5,Ten Mile,Spring,2034,Projected,90,3.323722153
4.5,Ten Mile,Spring,2054,Projected,10,1.8850096986
4.5,Ten Mile,Spring,2054,Projected,25,2.43324855969
4.5,Ten Mile,Spring,2054,Projected,50,3.10614231182
4.5,Ten Mile,Spring,2054,Projected,75,3.92508749043
4.5,Ten Mile,Spring,2054,Projected,90,4.49797421816
4.5,Ten Mile,Spring,2074,Projected,10,2.35508480059
4.5,Ten Mile,Spring,2074,Projected,25,2.71115807167
4.5,Ten Mile,Spring,2074,Projected,50,4.03055483274
4.5,Ten Mile,Spring,2074,Projected,75,4.77561909598
4.5,Ten Mile,Spring,2074,Projected,90,5.15716683423
4.5,Ten Mile,Spring,2089,Projected,10,2.59005668188
4.5,Ten Mile,Spring,2089,Projected,25,3.38558397499
4.5,Ten Mile,Spring,2089,Projected,50,5.02601454922
4.5,Ten Mile,Spring,2089,Projected,75,5.16207188635
4.5,Ten Mile,Spring,2089,Projected,90,6.06245675369
8.5,Ten Mile,Spring,2034,Projected,10,1.58576597811
8.5,Ten Mile,Spring,2034,Projected,25,2.46250921038
8.5,Ten Mile,Spring,2034,Projected,50,2.61226309201
8.5,Ten Mile,Spring,2034,Projected,75,3.19863362226
8.5,Ten Mile,Spring,2034,Projected,90,3.35963792343
8.5,Ten Mile,Spring,2054,Projected,10,2.99994460294
8.5,Ten Mile,Spring,2054,Projected,25,3.72453746786
8.5,Ten Mile,Spring,2054,Projected,50,4.48149912029
8.5,Ten Mile,Spring,2054,Projected,75,5.12831432768
8.5,Ten Mile,Spring,2054,Projected,90,5.92641292808
8.5,Ten Mile,Spring,2074,Projected,10,4.21535672308
8.5,Ten Mile,Spring,2074,Projected,25,4.76102467298
8.5,Ten Mile,Spring,2074,Projected,50,6.21540366593
8.5,Ten Mile,Spring,2074,Projected,75,7.32739360015
8.5,Ten Mile,Spring,2074,Projected,90,8.24605378377
8.5,Ten Mile,Spring,2089,Projected,10,5.27381842978
8.5,Ten Mile,Spring,2089,Projected,25,6.45442156003
8.5,Ten Mile,Spring,2089,Projected,50,7.76764115449
8.5,Ten Mile,Spring,2089,Projected,75,9.09432962699
8.5,Ten Mile,Spring,2089,Projected,90,9.66667978225
N/A,Westfield,Spring,1985,Observed,N/A,43.2180346614
4.5,Westfield,Spring,2034,Projected,10,1.87677989954
4.5,Westfield,Spring,2034,Projected,25,2.13543324132
4.5,Westfield,Spring,2034,Projected,50,2.72905910327
4.5,Westfield,Spring,2034,Projected,75,3.39211027853
4.5,Westfield,Spring,2034,Projected,90,3.47308921786
4.5,Westfield,Spring,2054,Projected,10,2.21168414248
4.5,Westfield,Spring,2054,Projected,25,2.61158699492
4.5,Westfield,Spring,2054,Projected,50,3.24024533098
4.5,Westfield,Spring,2054,Projected,75,4.49321149393
4.5,Westfield,Spring,2054,Projected,90,4.65024386363
4.5,Westfield,Spring,2074,Projected,10,2.71536267393
4.5,Westfield,Spring,2074,Projected,25,3.23840109711
4.5,Westfield,Spring,2074,Projected,50,4.3736429713
4.5,Westfield,Spring,2074,Projected,75,5.23312323376
4.5,Westfield,Spring,2074,Projected,90,5.65868937415
4.5,Westfield,Spring,2089,Projected,10,3.13983294638
4.5,Westfield,Spring,2089,Projected,25,3.66554304767
4.5,Westfield,Spring,2089,Projected,50,5.19487569534
4.5,Westfield,Spring,2089,Projected,75,5.64740243137
4.5,Westfield,Spring,2089,Projected,90,6.50299705874
8.5,Westfield,Spring,2034,Projected,10,1.91070413888
8.5,Westfield,Spring,2034,Projected,25,2.61488398899
8.5,Westfield,Spring,2034,Projected,50,2.98011422122
8.5,Westfield,Spring,2034,Projected,75,3.40819246003
8.5,Westfield,Spring,2034,Projected,90,3.62309680568
8.5,Westfield,Spring,2054,Projected,10,3.3844662211
8.5,Westfield,Spring,2054,Projected,25,3.96271945515
8.5,Westfield,Spring,2054,Projected,50,4.78258993602
8.5,Westfield,Spring,2054,Projected,75,5.2726235653
8.5,Westfield,Spring,2054,Projected,90,6.4461908974
8.5,Westfield,Spring,2074,Projected,10,4.80557431731
8.5,Westfield,Spring,2074,Projected,25,5.62661740667
8.5,Westfield,Spring,2074,Projected,50,6.72593283872
8.5,Westfield,Spring,2074,Projected,75,7.29866682598
8.5,Westfield,Spring,2074,Projected,90,8.68738065009
8.5,Westfield,Spring,2089,Projected,10,6.11208325724
8.5,Westfield,Spring,2089,Projected,25,6.75173815618
8.5,Westfield,Spring,2089,Projected,50,8.10170070027
8.5,Westfield,Spring,2089,Projected,75,9.04745994907
8.5,Westfield,Spring,2089,Projected,90,10.1299643612
N/A,Blackstone,Summer,1985,Observed,N/A,68.6022507161
4.5,Blackstone,Summer,2035,Projected,10,2.14884556294
4.5,Blackstone,Summer,2035,Projected,25,2.39550997554
4.5,Blackstone,Summer,2035,Projected,50,2.95179634561
4.5,Blackstone,Summer,2035,Projected,75,3.86822578118
4.5,Blackstone,Summer,2035,Projected,90,4.04632500707
4.5,Blackstone,Summer,2055,Projected,10,2.5747653494
4.5,Blackstone,Summer,2055,Projected,25,3.28243170195
4.5,Blackstone,Summer,2055,Projected,50,4.24917035728
4.5,Blackstone,Summer,2055,Projected,75,5.09303499004
4.5,Blackstone,Summer,2055,Projected,90,5.53112555405
4.5,Blackstone,Summer,2075,Projected,10,2.96022712981
4.5,Blackstone,Summer,2075,Projected,25,3.56366259128
4.5,Blackstone,Summer,2075,Projected,50,4.5694031241
4.5,Blackstone,Summer,2075,Projected,75,6.23053749419
4.5,Blackstone,Summer,2075,Projected,90,6.68227403816
4.5,Blackstone,Summer,2090,Projected,10,3.10218704888
4.5,Blackstone,Summer,2090,Projected,25,4.13145269592
4.5,Blackstone,Summer,2090,Projected,50,5.20457112059
4.5,Blackstone,Summer,2090,Projected,75,6.62206840713
4.5,Blackstone,Summer,2090,Projected,90,7.75884323559
8.5,Blackstone,Summer,2035,Projected,10,2.47206008619
8.5,Blackstone,Summer,2035,Projected,25,3.07988030843
8.5,Blackstone,Summer,2035,Projected,50,3.78273641123
8.5,Blackstone,Summer,2035,Projected,75,4.0481188962
8.5,Blackstone,Summer,2035,Projected,90,4.58536371251
8.5,Blackstone,Summer,2055,Projected,10,4.43818537864
8.5,Blackstone,Summer,2055,Projected,25,4.81115953842
8.5,Blackstone,Summer,2055,Projected,50,5.99625022824
8.5,Blackstone,Summer,2055,Projected,75,6.54654571989
8.5,Blackstone,Summer,2055,Projected,90,8.0050899099
8.5,Blackstone,Summer,2075,Projected,10,5.54942787751
8.5,Blackstone,Summer,2075,Projected,25,6.68950341828
8.5,Blackstone,Summer,2075,Projected,50,8.5031741758
8.5,Blackstone,Summer,2075,Projected,75,9.64324297316
8.5,Blackstone,Summer,2075,Projected,90,11.8562636577
8.5,Blackstone,Summer,2090,Projected,10,6.7613244521
8.5,Blackstone,Summer,2090,Projected,25,7.88527544111
8.5,Blackstone,Summer,2090,Projected,50,10.5675638376
8.5,Blackstone,Summer,2090,Projected,75,12.0580686684
8.5,Blackstone,Summer,2090,Projected,90,14.1730251095
N/A,Boston Harbor,Summer,1985,Observed,N/A,70.0740387016
4.5,Boston Harbor,Summer,2035,Projected,10,1.81005712861
4.5,Boston Harbor,Summer,2035,Projected,25,2.0743529925
4.5,Boston Harbor,Summer,2035,Projected,50,2.58991032253
4.5,Boston Harbor,Summer,2035,Projected,75,3.51540679244
4.5,Boston Harbor,Summer,2035,Projected,90,3.74424371837
4.5,Boston Harbor,Summer,2055,Projected,10,2.29712145246
4.5,Boston Harbor,Summer,2055,Projected,25,2.93680321193
4.5,Boston Harbor,Summer,2055,Projected,50,3.74846579124
4.5,Boston Harbor,Summer,2055,Projected,75,4.65489907336
4.5,Boston Harbor,Summer,2055,Projected,90,5.08607857961
4.5,Boston Harbor,Summer,2075,Projected,10,2.62702541971
4.5,Boston Harbor,Summer,2075,Projected,25,3.0361816872
4.5,Boston Harbor,Summer,2075,Projected,50,4.10999544154
4.5,Boston Harbor,Summer,2075,Projected,75,5.65767207421
4.5,Boston Harbor,Summer,2075,Projected,90,6.28270299388
4.5,Boston Harbor,Summer,2090,Projected,10,2.7113511637
4.5,Boston Harbor,Summer,2090,Projected,25,3.59084927292
4.5,Boston Harbor,Summer,2090,Projected,50,4.85841796871
4.5,Boston Harbor,Summer,2090,Projected,75,6.00559452682
4.5,Boston Harbor,Summer,2090,Projected,90,7.58031254522
8.5,Boston Harbor,Summer,2035,Projected,10,2.06397497372
8.5,Boston Harbor,Summer,2035,Projected,25,2.74701914345
8.5,Boston Harbor,Summer,2035,Projected,50,3.23066210749
8.5,Boston Harbor,Summer,2035,Projected,75,3.61677507023
8.5,Boston Harbor,Summer,2035,Projected,90,4.1458147318
8.5,Boston Harbor,Summer,2055,Projected,10,3.92174066709
8.5,Boston Harbor,Summer,2055,Projected,25,4.39336441163
8.5,Boston Harbor,Summer,2055,Projected,50,5.35500372182
8.5,Boston Harbor,Summer,2055,Projected,75,6.07648963516
8.5,Boston Harbor,Summer,2055,Projected,90,7.63395206338
8.5,Boston Harbor,Summer,2075,Projected,10,4.99030863082
8.5,Boston Harbor,Summer,2075,Projected,25,6.01495006864
8.5,Boston Harbor,Summer,2075,Projected,50,7.81824200274
8.5,Boston Harbor,Summer,2075,Projected,75,9.15860365164
8.5,Boston Harbor,Summer,2075,Projected,90,11.2830276433
8.5,Boston Harbor,Summer,2090,Projected,10,6.08350429643
8.5,Boston Harbor,Summer,2090,Projected,25,7.2457869745
8.5,Boston Harbor,Summer,2090,Projected,50,9.68427259438
8.5,Boston Harbor,Summer,2090,Projected,75,11.6252625661
8.5,Boston Harbor,Summer,2090,Projected,90,13.4974276513
N/A,Buzzards Bay,Summer,1985,Observed,N/A,70.1087476537
4.5,Buzzards Bay,Summer,2035,Projected,10,1.56017447707
4.5,Buzzards Bay,Summer,2035,Projected,25,2.00597034052
4.5,Buzzards Bay,Summer,2035,Projected,50,2.38214976489
4.5,Buzzards Bay,Summer,2035,Projected,75,3.00655190465
4.5,Buzzards Bay,Summer,2035,Projected,90,3.41308844536
4.5,Buzzards Bay,Summer,2055,Projected,10,1.89876370248
4.5,Buzzards Bay,Summer,2055,Projected,25,2.7885325045
4.5,Buzzards Bay,Summer,2055,Projected,50,3.50522804263
4.5,Buzzards Bay,Summer,2055,Projected,75,4.53569077652
4.5,Buzzards Bay,Summer,2055,Projected,90,4.89700405735
4.5,Buzzards Bay,Summer,2075,Projected,10,2.27680519367
4.5,Buzzards Bay,Summer,2075,Projected,25,2.81984683888
4.5,Buzzards Bay,Summer,2075,Projected,50,3.99059768276
4.5,Buzzards Bay,Summer,2075,Projected,75,5.15540670593
4.5,Buzzards Bay,Summer,2075,Projected,90,5.76101891212
4.5,Buzzards Bay,Summer,2090,Projected,10,2.45496478062
4.5,Buzzards Bay,Summer,2090,Projected,25,3.29640189582
4.5,Buzzards Bay,Summer,2090,Projected,50,4.81937848553
4.5,Buzzards Bay,Summer,2090,Projected,75,6.09192028412
4.5,Buzzards Bay,Summer,2090,Projected,90,6.8767095338
8.5,Buzzards Bay,Summer,2035,Projected,10,1.67793665556
8.5,Buzzards Bay,Summer,2035,Projected,25,2.2757292859
8.5,Buzzards Bay,Summer,2035,Projected,50,2.8316392695
8.5,Buzzards Bay,Summer,2035,Projected,75,3.53142726805
8.5,Buzzards Bay,Summer,2035,Projected,90,3.7188016062
8.5,Buzzards Bay,Summer,2055,Projected,10,3.62967410509
8.5,Buzzards Bay,Summer,2055,Projected,25,3.87949679024
8.5,Buzzards Bay,Summer,2055,Projected,50,5.03657852281
8.5,Buzzards Bay,Summer,2055,Projected,75,5.92606664764
8.5,Buzzards Bay,Summer,2055,Projected,90,6.90550857217
