featureid,huc8,AreaSqKM,impoundArea,agriculture,devel_hi,forest,mean_jul_temp,occ_current,occ_air_2,occ_air_4,occ_air_6,occ_45_2035,occ_45_2055,occ_45_2075,occ_45_2090,occ_85_2035,occ_85_2055,occ_85_2075,occ_85_2090
201479411,01080203,1.8198438899388654,0.018260099999999998,10.3524,0.00681347,72.9552,18.516090592797276,0.9776630692005132,0.9305075430854534,0.8037817530936029,0.5561838496920573,0.9431231649034728,0.912601765946807,0.9013559392461765,0.8889738981250659,0.9225850605908972,0.8555584840077655,0.7067227924996238,0.5291666372934197
201479413,01080204,1.1408033382913982,0.0329949,1.36015,0,86.3559,19.244852490444632,0.9384226627316412,0.7730144652759391,0.4321502313280718,0.14534611416857054,0.8093304376536076,0.7092931996117591,0.6804417261755616,0.6421891440652729,0.737429685571647,0.5494188358967507,0.28706804676073294,0.13409887542938667
201479415,01080203,1.0679853718686747,8.46545e-4,4.80991,0,95.5752,16.527646123752458,0.9967382706773273,0.989591461648158,0.9672989609925161,0.9019901654868588,0.9915526688085332,0.9867381805919474,0.9849018723750013,0.9828383984172725,0.9883394031671163,0.9770368780182895,0.9460413155849027,0.8920828543160382
201479416,01080203,1.203612104130841,0.010418400000000001,5.73295,0,94.0199,16.478230357869737,0.9968915712128618,0.9900797894618514,0.9688077993289452,0.9062416210999832,0.9919493701129797,0.987359322847431,0.9856081694219467,0.9836400739557977,0.9888860850879971,0.9781048961726452,0.9484842578939292,0.896717000483936
201479417,01070005,1.8767447958516796,0.157429,3.99847,4.5065,42.3689,21.34071234341174,0.24146214233371854,0.08528785439721956,0.02658470607682676,0.007936048641782791,0.10781280394252732,0.06974593054236004,0.06309694881654433,0.05402174692246206,0.08233238891461658,0.04201981590166767,0.01819420434074006,0.008696457683493084
201479419,01070005,0.9465750684867892,0.0493639,8.42748,1.29262,50.1599,19.924790223662846,0.5594924782206652,0.26383150792968085,0.09183777965466361,0.027742634245911734,0.3188715615175098,0.2225613354079224,0.20401689262625114,0.17780095452965722,0.25620021755484196,0.14146230406684157,0.06350576873928175,0.030425499002619774
201479421,01080203,1.2655724617431179,0.0090332,5.09766,0,93.0075,16.722518680959702,0.996056681762692,0.9874086464506197,0.9605459704429805,0.883155539663021,0.9897808105557817,0.9839595872607818,0.981741329082556,0.9792501439443768,0.985894824455848,0.9722551222906624,0.9351343795492604,0.8715932752848495
201479422,01080203,1.3444885545485463,0.007654410000000001,4.48679,0,91.953,16.925005738173112,0.9951979122283245,0.984657717457495,0.9520962416450602,0.8602373623805873,0.987547161158122,0.9804599608807476,0.9777625408906476,0.9747355939777476,0.9828147586104817,0.9662503311698939,0.9216051364958608,0.8467708099973191
201479423,01080203,0.9944887244970317,0.0134901,13.4628,0,71.6202,17.735226420799744,0.9894608444634545,0.9670059847010086,0.9014725332383599,0.7406807822216439,0.9730911893758084,0.9582511560574317,0.952676787260332,0.9464676563007614,0.9631500916608998,0.9293124598839335,0.8445100439646706,0.719600373978355
201479424,01080203,1.165469875069307,0.00965322,13.2378,0,74.6068,17.649081074738415,0.9903035294855643,0.9695386596777837,0.9084183814567404,0.7555780274325744,0.9751761924827288,0.9614157964812979,0.9562366511672524,0.9504613729952992,0.9659628263633765,0.9344709067541861,0.8547301471119879,0.7352453302626891
201479425,01070005,1.8913790980816927,0.157032,3.91683,4.42421,41.1793,21.470560979615975,0.21898669442785398,0.07594178443779205,0.023521569100626832,0.007010844111645787,0.09624582443360033,0.06199449287378228,0.056043051231376054,0.04793461470133802,0.07328566694842864,0.037236991504466056,0.01608521525529926,0.007682905177786944
201479426,01070005,1.2641918936983407,0.08038209999999998,1.40583,12.6182,32.5676,19.98517716592788,0.5449002242965095,0.2538372160059805,0.08813781211124228,0.02672872907610599,0.3073527247165995,0.21388298265106395,0.1959746491886233,0.17070210807745242,0.24643850260262204,0.13574928872181255,0.06099569396010769,0.029301718756099354
201479427,01080201,4.311310866677704,0.035691799999999996,6.0345,0.102404,77.8504,,,,,,,,,,,,,
201479430,01080204,0.7730620169868613,0.207163,1.47215,0,96.8624,18.995535792506676,0.9510870142236738,0.8138427987630683,0.4956973173467373,0.1809983695133126,0.8448192150060604,0.7582441858966819,0.7325268939011997,0.6978864739517054,0.7829943059898492,0.611179697859028,0.3427193068524992,0.16758630158203378
201479431,01090002,0.7025856139268744,0.164584,1.74938,0.0535523,88.2124,18.26171688534721,0.91786035309791425,0.768780874548854,0.49731397593173904,0.22742149545998305,0.8321869192644744,0.783410942132425,0.7556212809455471,0.7030985826695445,0.81631080699894,0.682692890858744,0.4931210552844075,0.3374709193344397
201479434,01090002,0.7412776914655482,0.0701439,2.33508,0,56.2439,19.104546905909277,0.830605814388967,0.5924630796287491,0.30119521460507453,0.11330852702820626,0.6846243239301242,0.6126871250151835,0.5747659652400816,0.508451724229215,0.6604107143691275,0.4844061686990569,0.2976662663995451,0.18132186384865667
201479435,01070005,2.315684918110423,0.147371,4.32284,2.64304,53.6611,,,,,,,,,,,,,
201479437,01090001,0.5942267574809135,0.12416999999999999,1.48912,3.20733,65.3086,20.461111528935024,0.3556386839306781,0.11300471976192224,0.028568228839791446,0.00674261796636891,0.16123594350034096,0.10708472498155175,0.09379951638803236,0.07090376308393034,0.12898076970978076,0.05868362102583578,0.022351669970968976,0.010579804240900886
201479441,01070004,2.050008339513392,0.0934861,6.74977,0.390628,71.2335,21.385901914611225,0.6157046003790737,0.2706938445280641,0.07917815923999014,0.019531020471079363,0.32320027193244283,0.22123391328447292,0.19846400060315983,0.17170197167566592,0.24157264851858354,0.12520764092123815,0.04942378788377154,0.021102072259268988
201479443,01080203,0.7682902304349244,1.53445e-4,2.53184,0,96.276,16.433817596416755,0.9970232126764939,0.9905087831835047,0.9701647234205386,0.9101687326539012,0.9922964389041216,0.9879076243000472,0.986233260003589,0.9843514116464541,0.9893674242609378,0.9790582295004212,0.9507062379431608,0.9010096065412238
201479444,01090001,2.6063415887945074,0.12954100000000002,4.79984,1.55888,67.2571,,,,,,,,,,,,,
201479446,01080203,0.8216510659621161,0.00963496,13.4482,0,67.7262,17.54664532430739,0.9912191546602694,0.9724543216664728,0.9169486150766087,0.7754258462826695,0.9775508661302267,0.9651057217409461,0.9604164761656494,0.9551836522613563,0.9692201649841854,0.9406720113740646,0.8677120560649854,0.756270853969267
201479450,01070004,0.7489396363313235,0.0892026,15.5784,0,73.7166,19.20744995234065,0.9308846927523107,0.7562556074639742,0.416820210147267,0.14137207728765092,0.7998301120815766,0.7034630120271412,0.6739008297245835,0.6335566942456865,0.7268497711525664,0.5438066913647116,0.30135564848040436,0.15127125287816987
201479451,01070004,1.9729305281997669,0.09512730000000001,7.63528,0.150387,72.4714,19.354967746233278,0.9210128002764071,0.7339961827779607,0.3950336737567159,0.13384322874015975,0.7795989305992819,0.6795046422326705,0.6493225418804373,0.6084867839293518,0.703546991280465,0.5189763068104157,0.2845593225331051,0.14312493694567455
201479452,01080203,0.9662356240985819,0.00107004,3.68677,0,95.1847,16.29811790390331,0.9973919698283646,0.9916771308705784,0.9737690065540812,0.9204205182472499,0.9932463281776646,0.9893925623289,0.9879211869207464,0.9862667355826639,0.9906748747474824,0.9816089432182601,0.9565544597598866,0.912205237516411
201479456,01090001,2.6752612785337213,0.12459699999999999,4.59566,1.57897,66.5533,,,,,,,,,,,,,
